index,customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly
6398,8782-LKFPK,0,Male,0,0,0,44,1,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,1,Mailed_check,90.4
6399,8782-NUUOL,0,Male,0,0,0,60,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One_year,0,Mailed_check,79.0
6400,8784-CGILN,1,Female,0,0,0,18,1,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),99.85
6401,8785-CJSHH,0,Female,0,1,0,60,1,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic_check,99.8
6402,8785-EPNCG,1,Male,0,0,0,11,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Credit_card_(automatic),23.15
6403,8788-DOXSU,0,Male,0,0,0,59,1,No,DSL,No,No,Yes,No,No,Yes,One_year,1,Bank_transfer_(automatic),61.35
6404,8791-GFXLZ,0,Male,0,0,0,12,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Bank_transfer_(automatic),49.05
6405,8792-AOROI,0,Female,0,1,0,8,1,No,DSL,Yes,No,No,Yes,No,Yes,Two_year,0,Mailed_check,65.5
6407,8799-OXZMD,0,Female,0,0,0,28,0,No_phone_service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed_check,29.75
6408,8800-JOOCF,0,Female,0,0,1,12,1,Yes,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,84.05
6409,8800-ZKRFW,0,Female,0,1,1,30,1,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic_check,107.5
6410,8802-UNOJF,1,Male,1,0,0,12,1,No,Fiber_optic,No,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed_check,83.8
6411,8805-JNRAZ,0,Female,0,0,0,2,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed_check,49.2
6412,8806-EAGWC,1,Male,0,0,0,3,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed_check,55.15
6413,8807-ARQET,0,Female,0,0,0,41,0,No_phone_service,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic_check,40.35
6414,8807-OPMBM,0,Female,0,1,1,55,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Credit_card_(automatic),25.65
6415,8808-ELEHO,1,Male,1,0,0,8,1,Yes,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic_check,81.25
6416,8809-RIHDD,1,Male,0,1,1,72,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Two_year,1,Electronic_check,103.4
6417,8809-XKHMD,0,Male,0,1,0,72,1,Yes,Fiber_optic,Yes,Yes,No,Yes,No,Yes,Two_year,1,Bank_transfer_(automatic),100.55
6418,8812-ZRHFP,0,Female,0,1,1,30,1,No,Fiber_optic,No,No,Yes,No,No,Yes,One_year,0,Electronic_check,86.45
6419,8815-LMFLX,0,Male,0,1,1,25,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Bank_transfer_(automatic),25.4
6420,8816-VXNZD,1,Female,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,75.1
6421,8818-DOPVL,0,Female,1,0,0,46,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,104.45
6422,8818-XYFCQ,1,Male,0,1,1,32,1,Yes,Fiber_optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Credit_card_(automatic),99.55
6423,8819-IMISP,0,Male,0,0,0,31,1,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic_check,80.45
6424,8819-WFGGJ,0,Male,0,1,0,68,0,No_phone_service,DSL,Yes,No,Yes,No,Yes,Yes,Two_year,1,Bank_transfer_(automatic),54.1
6425,8819-ZBYNA,0,Female,0,1,0,58,1,Yes,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),109.1
6426,8821-KVZKQ,0,Female,0,1,1,70,0,No_phone_service,DSL,No,Yes,Yes,Yes,Yes,Yes,One_year,1,Bank_transfer_(automatic),58.4
6427,8821-XNHVZ,1,Female,0,1,1,1,1,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed_check,80.05
6428,8822-KNBHV,0,Female,0,0,0,48,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One_year,1,Credit_card_(automatic),83.45
6429,8823-RLPWL,0,Female,0,1,0,72,1,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,Two_year,1,Credit_card_(automatic),110.65
6430,8824-RWFXJ,1,Male,0,1,1,3,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed_check,56.15
6431,8835-VSDSE,1,Female,0,1,0,2,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,70.7
6432,8837-VVWLQ,1,Female,0,0,0,8,1,No,Fiber_optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic_check,84.95
6433,8838-GPHZP,0,Female,0,0,0,63,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Mailed_check,20.6
6434,8840-DQLGN,1,Female,1,1,0,35,1,Yes,Fiber_optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Bank_transfer_(automatic),100.5
6435,8844-TONUD,1,Male,0,1,1,13,1,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Mailed_check,96.65
6436,8845-LWKGE,0,Female,0,1,1,30,1,No,DSL,No,No,Yes,Yes,Yes,No,One_year,1,Electronic_check,64.5
6437,8847-GEOOQ,0,Male,0,1,0,60,0,No_phone_service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),60.2
6438,8849-AYPTR,0,Male,0,1,0,33,1,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic_check,91.25
6439,8849-GYOKR,1,Female,0,1,0,54,1,Yes,Fiber_optic,Yes,Yes,No,No,Yes,Yes,One_year,0,Bank_transfer_(automatic),106.55
6440,8849-PRIQJ,0,Female,0,1,1,67,1,Yes,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,One_year,1,Electronic_check,109.4
6441,8851-RAGOV,0,Female,0,1,0,25,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Mailed_check,71.05
6442,8853-TZDGH,0,Female,0,0,0,72,1,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),111.6
6443,8854-CCVSQ,1,Male,0,0,0,18,1,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic_check,80.65
6444,8857-CUPFQ,0,Male,0,1,0,63,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,19.25
6445,8859-AXJZP,0,Male,0,1,1,39,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Mailed_check,23.8
6446,8859-DZTGQ,0,Male,0,0,0,33,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,20.35
6447,8859-YSTWS,0,Male,0,0,0,48,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Bank_transfer_(automatic),19.95
6448,8861-HGGKB,1,Female,0,0,0,10,1,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic_check,86.45
6449,8865-TNMNX,0,Male,0,1,1,10,1,No,DSL,No,Yes,No,No,No,No,One_year,0,Mailed_check,49.55
6450,8868-GAGIO,0,Male,0,1,0,45,1,Yes,Fiber_optic,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed_check,84.55
6451,8868-WOZGU,1,Male,0,0,0,28,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,105.7
6452,8869-LIHMK,0,Female,0,0,0,64,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),115.1
6453,8869-TORSS,1,Female,0,0,0,48,1,No,DSL,Yes,No,Yes,Yes,No,No,One_year,1,Credit_card_(automatic),60.35
6454,8871-JLMHM,0,Female,0,1,0,68,1,Yes,Fiber_optic,No,Yes,Yes,Yes,No,No,Two_year,0,Credit_card_(automatic),90.2
6455,8873-GLDMH,0,Female,0,0,0,6,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Mailed_check,73.85
6456,8873-TMKGR,0,Male,0,0,0,29,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,19.1
6457,8874-EJNSR,0,Male,0,1,1,39,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,25.2
6458,8875-AKBYH,0,Male,1,0,0,20,1,Yes,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,84.35
6459,8878-HMWBV,1,Male,0,0,0,3,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic_check,49.15
6460,8878-RYUKI,0,Female,0,0,0,52,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic_check,59.45
6461,8879-XUAHX,0,Male,0,1,0,71,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Electronic_check,116.25
6462,8879-ZKJOF,0,Female,0,0,0,41,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One_year,1,Bank_transfer_(automatic),79.85
6463,8882-TLVRW,0,Male,0,1,1,69,0,No_phone_service,DSL,Yes,No,Yes,Yes,No,No,Two_year,0,Mailed_check,39.1
6464,8883-ANODQ,0,Female,0,1,1,68,1,Yes,Fiber_optic,No,Yes,Yes,No,No,No,Two_year,1,Credit_card_(automatic),84.4
6465,8883-GRDWQ,0,Male,1,0,0,20,1,No,DSL,Yes,No,No,Yes,No,No,One_year,0,Mailed_check,54.0
6466,8884-ADFVN,1,Male,1,1,0,7,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,101.95
6467,8884-FEEWR,0,Male,0,0,0,35,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Bank_transfer_(automatic),20.6
6468,8884-MRNSU,0,Male,0,1,1,17,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Bank_transfer_(automatic),19.9
6469,8885-QSQBX,0,Female,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank_transfer_(automatic),49.55
6470,8887-IPQNC,0,Female,0,1,0,7,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed_check,44.25
6471,8894-JVDCV,0,Female,0,0,0,62,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,One_year,1,Credit_card_(automatic),115.05
6472,8896-BQTTI,0,Male,0,0,0,1,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,25.0
6473,8896-RAZCR,0,Female,0,0,1,44,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,19.9
6474,8898-KASCD,0,Male,0,0,0,39,0,No_phone_service,DSL,No,No,Yes,Yes,No,No,One_year,0,Mailed_check,35.55
6475,8901-HJXTF,1,Female,0,1,1,12,0,No_phone_service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed_check,29.2
6476,8901-UPRHR,0,Female,0,1,1,72,1,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),109.2
6477,8902-ZEOVF,0,Male,0,1,1,47,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,20.05
6478,8903-WMRNW,0,Female,0,1,0,15,1,No,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic_check,101.75
6479,8903-XEBGX,0,Male,0,0,1,2,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,55.3
6480,8904-OPDCK,0,Male,1,1,0,54,0,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank_transfer_(automatic),24.95
6481,8905-IAZPF,0,Female,0,1,0,69,1,No,Fiber_optic,No,Yes,No,No,Yes,Yes,One_year,1,Credit_card_(automatic),95.65
6482,8908-NMQTX,0,Male,0,0,0,72,0,No_phone_service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),65.6
6483,8908-SLFCJ,0,Female,0,0,0,21,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Credit_card_(automatic),20.85
6484,8909-BOLNL,0,Male,0,0,0,3,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,21.2
6485,8910-ICHIU,0,Female,0,0,0,46,1,No,Fiber_optic,Yes,Yes,Yes,No,Yes,No,One_year,1,Credit_card_(automatic),95.65
6486,8910-LEDAG,0,Male,1,1,0,34,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,0,Credit_card_(automatic),71.55
6487,8914-RBTSB,1,Male,0,1,0,31,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,No,Month-to-month,0,Electronic_check,93.8
6488,8915-NNTRC,0,Male,0,1,1,72,1,Yes,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),107.7
6489,8917-FAEMR,0,Female,0,0,0,37,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,19.85
6490,8917-SZTTJ,0,Male,0,1,1,60,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),19.65
6491,8919-FYFQZ,1,Male,1,1,0,44,0,No_phone_service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic_check,30.35
6492,8920-NAVAY,0,Male,1,0,0,62,1,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,One_year,1,Bank_transfer_(automatic),110.75
6494,8922-LIEGH,1,Female,1,0,0,25,1,Yes,Fiber_optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic_check,89.7
6495,8922-NPKBJ,0,Male,0,1,1,42,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,19.35
6496,8929-KSWIH,0,Male,0,0,0,25,1,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Two_year,0,Bank_transfer_(automatic),99.3
6497,8930-XOTDP,0,Female,0,1,1,18,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed_check,55.95
6498,8931-GJJIQ,1,Female,0,0,0,9,1,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,83.3
6499,8932-CZHRQ,0,Male,0,0,0,68,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One_year,0,Credit_card_(automatic),76.75
6502,8937-RDTHP,1,Male,0,0,0,1,1,No,Fiber_optic,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed_check,84.6
6503,8938-UMKPI,1,Female,0,0,0,47,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,106.4
6505,8942-DBMHZ,0,Male,0,0,0,12,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,20.45
6506,8943-URTMR,1,Female,0,0,0,2,1,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed_check,79.65
6507,8944-AILEF,0,Male,0,1,0,15,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Credit_card_(automatic),19.45
6508,8945-GRKHX,1,Female,0,0,1,1,1,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic_check,78.65
6509,8945-MUQUF,1,Male,0,0,0,51,1,Yes,Fiber_optic,Yes,Yes,No,No,Yes,No,One_year,1,Electronic_check,94.8
6510,8946-BFWSG,0,Male,0,1,1,63,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,25.25
6511,8947-YRTDV,0,Male,0,1,1,32,1,No,Fiber_optic,Yes,Yes,Yes,No,No,Yes,One_year,0,Mailed_check,94.8
6512,8949-JTMAY,1,Female,0,0,0,29,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit_card_(automatic),98.6
6513,8950-MTZNV,0,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed_check,44.95
6514,8952-WCVCD,0,Female,0,1,0,41,1,No,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,One_year,1,Bank_transfer_(automatic),104.45
6516,8957-THMOA,0,Female,0,0,1,50,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),20.15
6517,8958-JPTRR,0,Female,0,1,0,56,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Electronic_check,24.3
6518,8961-QDZZJ,0,Female,0,1,1,57,1,No,Fiber_optic,No,Yes,No,No,Yes,Yes,One_year,1,Electronic_check,95.0
6519,8963-JLGJT,0,Male,0,0,1,3,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Mailed_check,55.9
6520,8963-MQVYN,0,Female,0,0,1,22,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Electronic_check,20.55
6521,8966-KZXXA,0,Male,0,1,1,36,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),25.1
6522,8966-OIQHG,0,Female,0,1,1,22,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Bank_transfer_(automatic),20.75
6523,8966-SNIZF,0,Female,0,1,0,70,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),19.45
6524,8967-SZQAS,0,Female,0,0,0,14,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic_check,50.45
6525,8969-PRHFK,0,Male,0,0,0,18,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,19.65
6526,8970-ANWXO,0,Female,0,0,0,23,1,Yes,DSL,No,No,No,Yes,Yes,Yes,One_year,1,Mailed_check,73.75
6527,8972-HJWNV,1,Female,1,1,0,7,1,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,84.55
6528,8974-OVACP,0,Female,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,20.15
6529,8975-SKGRX,0,Male,0,1,0,71,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),116.1
6530,8976-OQHGT,1,Female,0,1,1,4,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed_check,56.5
6532,8979-CAMGB,0,Male,1,0,0,64,1,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,One_year,0,Electronic_check,102.1
6533,8980-WQFWL,0,Female,0,0,0,35,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic_check,62.1
6534,8981-FJGLA,0,Male,0,0,1,11,1,Yes,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed_check,78.0
6535,8982-NHAVY,0,Male,0,0,0,27,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,1,Bank_transfer_(automatic),100.5
6536,8984-EYLLL,0,Male,0,1,0,64,1,Yes,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Two_year,1,Electronic_check,105.25
6537,8984-HPEMB,0,Female,0,0,0,71,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Electronic_check,118.65
6538,8985-OOPOS,0,Female,0,0,0,1,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One_year,0,Credit_card_(automatic),74.1
6539,8988-ECPJR,1,Female,1,1,1,34,1,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed_check,79.6
6540,8990-YOZLV,0,Female,0,0,0,69,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two_year,1,Mailed_check,66.9
6541,8990-ZXLSU,0,Female,0,0,0,9,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,0,Electronic_check,69.05
6542,8992-CEUEN,0,Female,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Electronic_check,18.85
6543,8992-JQYUN,1,Male,0,1,0,1,0,No_phone_service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,50.35
6544,8992-OBVDG,0,Male,0,0,0,21,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed_check,61.65
6545,8992-VONJD,0,Female,0,0,1,13,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic_check,56.0
6546,8993-IZEUX,0,Male,0,0,0,7,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,0,Bank_transfer_(automatic),69.15
6547,8993-PHFWD,1,Female,0,0,0,3,0,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic_check,25.25
6548,8996-ZROXE,0,Male,1,0,0,57,1,No,DSL,No,No,Yes,Yes,No,No,One_year,1,Electronic_check,53.5
6549,8999-BOHSE,1,Female,1,0,0,11,1,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,0,Bank_transfer_(automatic),89.7
6550,8999-EXMNO,0,Female,0,1,1,19,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,20.15
6551,8999-XXGNS,0,Female,1,1,0,72,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,1,Credit_card_(automatic),105.75
6552,8999-YPYBV,0,Male,0,1,1,45,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Mailed_check,84.35
6553,9000-PLFUZ,0,Female,1,1,0,60,0,No_phone_service,DSL,No,Yes,No,No,Yes,Yes,Two_year,1,Credit_card_(automatic),49.45
6554,9003-CPATH,0,Male,0,0,0,42,1,Yes,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic_check,79.9
6555,9013-AQORL,0,Female,0,0,1,48,0,No_phone_service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,0,Credit_card_(automatic),45.55
6556,9018-PCIOK,0,Female,0,0,0,55,1,No,DSL,No,Yes,Yes,No,No,Yes,Two_year,1,Mailed_check,64.75
6557,9019-QVLZD,1,Female,0,0,0,1,1,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic_check,79.55
6558,9025-AOMKI,1,Female,0,0,0,6,1,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),93.55
6559,9025-ZRPVR,1,Male,0,0,0,9,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,18.95
6560,9026-LHEVG,0,Female,0,0,0,9,0,No_phone_service,DSL,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic_check,40.75
6561,9026-RNUJS,1,Male,1,0,0,5,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic_check,50.35
6562,9027-TMATR,0,Female,0,1,0,43,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,1,Electronic_check,78.8
6563,9027-YFHQJ,0,Male,0,0,0,7,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Bank_transfer_(automatic),25.05
6564,9028-LIHRP,0,Male,0,1,1,71,1,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,No,Two_year,0,Credit_card_(automatic),100.2
6565,9029-FEGVJ,0,Female,1,1,0,32,1,Yes,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,0,Mailed_check,79.3
6566,9030-QGZNL,0,Female,0,0,0,8,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,20.85
6567,9031-ZVQPT,0,Male,0,1,0,72,1,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Electronic_check,108.2
6568,9033-EOXWV,1,Female,0,0,0,12,1,Yes,DSL,No,No,No,Yes,Yes,Yes,One_year,0,Mailed_check,74.05
6569,9036-CSKBW,0,Female,0,0,0,51,1,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,One_year,0,Bank_transfer_(automatic),107.45
6570,9039-RBEEE,1,Male,0,0,0,39,0,No_phone_service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Credit_card_(automatic),48.95
6571,9039-ZVJDC,0,Male,0,0,0,3,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,19.1
6572,9040-KZVWO,0,Male,0,0,0,26,1,No,Fiber_optic,No,Yes,No,No,No,No,One_year,0,Bank_transfer_(automatic),75.5
6573,9046-DQMTP,0,Male,0,0,0,35,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Bank_transfer_(automatic),20.75
6574,9046-JBFWA,0,Male,0,0,1,27,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,19.15
6575,9048-JVYVF,1,Male,0,0,0,3,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic_check,69.35
6576,9050-IKDZA,0,Female,1,0,0,2,1,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,0,Mailed_check,81.5
6577,9050-QLROH,1,Male,0,0,0,18,1,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit_card_(automatic),90.7
6578,9052-DHNKM,0,Male,0,0,0,26,1,Yes,DSL,Yes,Yes,No,No,No,No,One_year,0,Electronic_check,61.55
